,bootstrap_sample,policy,log_step,time_step,reward
25894,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271454,7069,1
25895,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271455,7070,1
25896,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271577,7071,1
25897,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271622,7072,1
25898,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271650,7073,1
25899,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271717,7074,1
25900,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271775,7075,1
25901,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271819,7076,1
25902,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271903,7077,1
25903,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271968,7078,1
25904,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271975,7079,1
25905,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272017,7080,1
25906,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272020,7081,1
25907,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272056,7082,1
25908,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272105,7083,1
25909,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272135,7084,1
25910,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272137,7085,1
25911,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272165,7086,1
25912,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272206,7087,1
25913,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272224,7088,1
25914,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272256,7089,1
25915,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272278,7090,1
25916,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272316,7091,1
25917,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272346,7092,1
25918,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272484,7093,1
25919,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272503,7094,1
25920,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272596,7095,1
25921,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272651,7096,1
25922,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272727,7097,1
25923,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272735,7098,1
25924,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272809,7099,1
25925,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272821,7100,1
25926,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,272948,7101,1
25927,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273007,7102,1
25928,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273091,7103,1
25929,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273206,7104,1
25930,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273212,7105,1
25931,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273246,7106,1
25932,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273272,7107,1
25933,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273274,7108,1
25934,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273330,7109,1
25935,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273331,7110,1
25936,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273339,7111,1
25937,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273373,7112,1
25938,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273382,7113,1
25939,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273400,7114,1
25940,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273416,7115,1
25941,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273460,7116,1
25942,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273502,7117,1
25943,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273553,7118,1
25944,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273559,7119,1
25945,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273603,7120,1
25946,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273659,7121,1
25947,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273739,7122,1
25948,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273768,7123,1
25949,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273803,7124,1
25950,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273845,7125,1
25951,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273903,7126,1
25952,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,273920,7127,1
25953,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274001,7128,1
25954,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274107,7129,1
25955,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274127,7130,1
25956,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274211,7131,1
25957,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274263,7132,1
25958,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274282,7133,1
25959,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274289,7134,1
25960,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274305,7135,1
25961,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274332,7136,1
25962,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274337,7137,1
25963,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274419,7138,1
25964,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274440,7139,1
25965,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274471,7140,1
25966,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274591,7141,1
25967,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274635,7142,1
25968,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274644,7143,1
25969,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274790,7144,1
25970,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274890,7145,1
25971,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274897,7146,1
25972,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274917,7147,1
25973,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274932,7148,1
25974,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,274995,7149,1
25975,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275005,7150,1
25976,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275058,7151,1
25977,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275086,7152,1
25978,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275113,7153,1
25979,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275116,7154,1
25980,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275164,7155,1
25981,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275192,7156,1
25982,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275230,7157,1
25983,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275240,7158,1
25984,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275340,7159,1
25985,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275398,7160,1
25986,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275459,7161,1
25987,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275556,7162,1
25988,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275558,7163,1
25989,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275560,7164,1
25990,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275617,7165,0
25991,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275636,7166,1
25992,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275694,7167,1
25993,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275701,7168,1
25994,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275741,7169,1
25995,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275762,7170,1
25996,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275821,7171,1
25997,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275825,7172,1
25998,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275866,7173,1
25999,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275904,7174,1
26000,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275935,7175,1
26001,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275974,7176,1
26002,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,275988,7177,0
26003,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276011,7178,1
26004,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276027,7179,0
26005,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276038,7180,1
26006,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276083,7181,1
26007,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276087,7182,1
26008,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276107,7183,1
26009,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276132,7184,1
26010,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276145,7185,1
26011,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276186,7186,0
26012,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276222,7187,1
26013,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276229,7188,1
26014,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276261,7189,1
26015,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276344,7190,1
26016,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276350,7191,1
26017,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276400,7192,1
26018,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276481,7193,1
26019,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276483,7194,1
26020,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276510,7195,0
26021,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276513,7196,1
26022,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276533,7197,1
26023,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276576,7198,1
26024,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276588,7199,1
26025,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276636,7200,1
26026,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276646,7201,1
26027,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276657,7202,1
26028,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276660,7203,1
26029,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276684,7204,0
26030,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276702,7205,1
26031,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276706,7206,1
26032,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276754,7207,1
26033,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276768,7208,1
26034,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276778,7209,1
26035,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276831,7210,1
26036,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276856,7211,1
26037,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276861,7212,1
26038,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,276962,7213,1
26039,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277025,7214,1
26040,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277029,7215,1
26041,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277099,7216,1
26042,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277175,7217,1
26043,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277183,7218,1
26044,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277199,7219,1
26045,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277215,7220,1
26046,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277219,7221,1
26047,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277245,7222,1
26048,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277313,7223,1
26049,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277372,7224,1
26050,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277461,7225,1
26051,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277501,7226,1
26052,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277535,7227,1
26053,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277542,7228,1
26054,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277551,7229,1
26055,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277554,7230,1
26056,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277570,7231,1
26057,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277578,7232,0
26058,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277601,7233,1
26059,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277606,7234,1
26060,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277730,7235,1
26061,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277754,7236,1
26062,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277757,7237,1
26063,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277761,7238,1
26064,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277826,7239,1
26065,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277876,7240,1
26066,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277943,7241,1
26067,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277952,7242,1
26068,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277953,7243,1
26069,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277985,7244,1
26070,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,277991,7245,1
26071,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278026,7246,1
26072,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278068,7247,1
26073,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278101,7248,1
26074,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278191,7249,1
26075,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278196,7250,0
26076,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278214,7251,0
26077,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278218,7252,1
26078,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278226,7253,1
26079,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278235,7254,1
26080,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278265,7255,1
26081,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278446,7256,1
26082,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278488,7257,1
26083,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278493,7258,1
26084,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278500,7259,1
26085,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278520,7260,1
26086,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278550,7261,1
26087,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278616,7262,1
26088,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278653,7263,1
26089,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278660,7264,1
26090,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278702,7265,1
26091,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278735,7266,1
26092,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278749,7267,1
26093,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278797,7268,1
26094,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278881,7269,1
26095,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278933,7270,1
26096,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,278962,7271,1
26097,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,279028,7272,1
26098,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,279060,7273,1
26099,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,279200,7274,1
26100,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,279204,7275,0
26101,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,279453,7276,0
26102,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,279464,7277,1
26103,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,279508,7278,1
26104,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,279543,7279,1
26105,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,279598,7280,1
26106,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,279674,7281,1
26107,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,279723,7282,1
